seed,fold,arm,n_features,fit_seconds,gamma,alpha,accuracy,precision,recall,macro_f1,auc_roc,auc_pr,tn,fp,fn,tp,n,n_positive,base_rate_pct,pred_std,pred_min,pred_max,pred_mean
42,6,A_raw_ce_noW,44,0.14989555600004678,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,143,0,0,14,157,14,8.92,0.28498556599750086,6.900982508897702e-08,0.9999992557989298,0.08918596411778028
42,6,B_raw_ce_W,44,0.15800469400005568,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,143,0,0,14,157,14,8.92,0.284975055296308,1.5199777478748702e-07,0.9999997309937301,0.089224778728145
42,6,C_raw_focal_noW,44,0.13803976600001988,2.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,143,0,0,14,157,14,8.92,0.27928150285268993,0.00395644786467515,0.9952210258108602,0.09821004691381224
42,6,D_raw_focal_W,44,0.11837192699999832,2.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,143,0,0,14,157,14,8.92,0.27928150285268993,0.00395644786467515,0.9952210258108602,0.09821004691381224
42,6,E_all_ce_noW,47,0.16006987400010075,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,143,0,0,14,157,14,8.92,0.28496034827941324,5.477457304956187e-08,0.9999991151099125,0.08923843459919889
42,6,F_all_ce_W,47,0.18574893599998177,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,143,0,0,14,157,14,8.92,0.2849221419114651,1.5371145298035714e-07,0.9999996072637186,0.08946112097577842
42,6,G_all_focal_noW,47,0.12668150300009984,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,143,0,0,14,157,14,8.92,0.27931086727355164,0.003393991243181832,0.9950671587626495,0.09680187327468882
42,6,H_all_focal_W,47,0.1195259520000036,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,143,0,0,14,157,14,8.92,0.27931086727355164,0.003393991243181832,0.9950671587626495,0.09680187327468882
42,6,LEGACY_A,44,0.1902081820001058,2.0,0.75,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,143,0,0,14,157,14,8.92,0.28493574718988457,4.676051877736309e-08,0.9999996045126983,0.08938726944363105
42,7,A_raw_ce_noW,44,0.13605731799998466,2.0,0.75,0.9745222929936306,0.8571428571428571,0.8571428571428571,0.9215784215784215,0.9925074925074926,0.9407164393577436,141,2,2,12,157,14,8.92,0.27734356262052107,1.0210264569629757e-07,0.9999990578694914,0.08713504532760344
